transaction_id,case_id,sender_account,receiver_account,amount,timestamp,transaction_type
T0454_04,C0454,A0454_4,A0454_5,10150,2026-06-03 12:52:00,Transfer
T0454_05,C0454,A0454_5,A0454_6,9522,2026-06-03 13:13:00,Transfer
T0455_01,C0455,A0455_1,A0455_2,98222,2026-04-28 14:03:00,Transfer
T0455_02,C0455,A0455_2,A0455_3,60077,2026-04-28 14:28:00,Transfer
T0455_03,C0455,A0455_3,A0455_4,33161,2026-04-28 14:40:00,Transfer
T0456_01,C0456,A0456_1,A0456_2,59697,2026-06-25 14:06:00,Transfer
T0456_02,C0456,A0456_2,A0456_3,44493,2026-06-25 14:09:00,Transfer
T0456_03,C0456,A0456_3,A0456_4,28416,2026-06-25 14:22:00,Transfer
T0456_04,C0456,A0456_4,A0456_5,24356,2026-06-25 14:47:00,Transfer
T0456_05,C0456,A0456_5,A0456_6,16925,2026-06-25 15:21:00,Transfer
T0456_06,C0456,A0456_6,A0456_7,14882,2026-06-25 15:48:00,Transfer
T0457_01,C0457,A0457_1,A0457_2,79890,2026-05-08 06:56:00,Transfer
T0457_02,C0457,A0457_2,A0457_3,49676,2026-05-08 07:23:00,Transfer
T0457_03,C0457,A0457_3,A0457_4,40880,2026-05-08 07:31:00,Transfer
T0457_04,C0457,A0457_4,A0457_5,30086,2026-05-08 07:38:00,Transfer
T0457_05,C0457,A0457_5,A0457_6,20714,2026-05-08 07:46:00,Transfer
T0458_01,C0458,A0458_1,A0458_2,66713,2026-07-26 00:46:00,Transfer
T0458_02,C0458,A0458_2,A0458_3,52800,2026-07-26 01:16:00,Transfer
T0458_03,C0458,A0458_3,A0458_4,39643,2026-07-26 01:48:00,Transfer
T0458_04,C0458,A0458_4,A0458_5,33094,2026-07-26 02:13:00,Transfer
T0459_01,C0459,A0459_1,A0459_2,107773,2026-04-19 18:34:00,Transfer
T0459_02,C0459,A0459_2,A0459_3,96689,2026-04-19 19:05:00,Transfer
T0459_03,C0459,A0459_3,A0459_4,67376,2026-04-19 19:30:00,Transfer
T0459_04,C0459,A0459_4,A0459_5,43857,2026-04-19 19:53:00,Transfer
T0460_01,C0460,A0460_1,A0460_2,45439,2026-01-07 18:53:00,Transfer
T0460_02,C0460,A0460_2,A0460_3,34715,2026-01-07 19:03:00,Transfer
T0460_03,C0460,A0460_3,A0460_4,29185,2026-01-07 19:36:00,Transfer
T0460_04,C0460,A0460_4,A0460_5,21084,2026-01-07 19:55:00,Transfer
T0460_05,C0460,A0460_5,A0460_6,14509,2026-01-07 20:26:00,Transfer
T0461_01,C0461,A0461_1,A0461_2,178235,2026-07-31 18:14:00,Transfer
T0461_02,C0461,A0461_2,A0461_3,122110,2026-07-31 18:35:00,Transfer
T0461_03,C0461,A0461_3,A0461_4,87798,2026-07-31 18:38:00,Transfer
T0462_01,C0462,A0462_1,A0462_2,77822,2026-07-04 22:53:00,Transfer
T0462_02,C0462,A0462_2,A0462_3,49501,2026-07-04 23:22:00,Transfer
T0462_03,C0462,A0462_3,A0462_4,32666,2026-07-04 23:35:00,Transfer
T0463_01,C0463,A0463_1,A0463_2,153183,2026-06-04 14:05:00,Transfer
T0463_02,C0463,A0463_2,A0463_3,85358,2026-06-04 14:27:00,Transfer
T0463_03,C0463,A0463_3,A0463_4,54494,2026-06-04 14:47:00,Transfer
T0463_04,C0463,A0463_4,A0463_5,45843,2026-06-04 15:18:00,Transfer
T0463_05,C0463,A0463_5,A0463_6,35994,2026-06-04 15:41:00,Transfer
T0464_01,C0464,A0464_1,A0464_2,35995,2026-05-23 00:47:00,Transfer
T0464_02,C0464,A0464_2,A0464_3,28887,2026-05-23 01:11:00,Transfer
T0464_03,C0464,A0464_3,A0464_4,16847,2026-05-23 01:46:00,Transfer
T0464_04,C0464,A0464_4,A0464_5,11753,2026-05-23 02:06:00,Transfer
T0464_05,C0464,A0464_5,A0464_6,9994,2026-05-23 02:36:00,Transfer
T0465_01,C0465,A0465_1,A0465_2,222005,2026-06-09 20:15:00,Transfer
T0465_02,C0465,A0465_2,A0465_3,172786,2026-06-09 20:28:00,Transfer
T0465_03,C0465,A0465_3,A0465_4,154808,2026-06-09 20:55:00,Transfer
T0465_04,C0465,A0465_4,A0465_5,119206,2026-06-09 21:19:00,Transfer
T0465_05,C0465,A0465_5,A0465_6,101386,2026-06-09 21:47:00,Transfer
T0465_06,C0465,A0465_6,A0465_7,92279,2026-06-09 22:06:00,Transfer
T0466_01,C0466,A0466_1,A0466_2,54847,2026-01-28 23:06:00,Transfer
T0466_02,C0466,A0466_2,A0466_3,45157,2026-01-28 23:14:00,Transfer
T0466_03,C0466,A0466_3,A0466_4,31760,2026-01-28 23:42:00,Transfer
T0466_04,C0466,A0466_4,A0466_5,29844,2026-01-29 00:10:00,Transfer
T0467_01,C0467,A0467_1,A0467_2,24202,2026-02-27 05:12:00,Transfer
T0467_02,C0467,A0467_2,A0467_3,21542,2026-02-27 05:24:00,Transfer
T0467_03,C0467,A0467_3,A0467_4,15792,2026-02-27 05:41:00,Transfer
T0467_04,C0467,A0467_4,A0467_5,9792,2026-02-27 05:55:00,Transfer
T0467_05,C0467,A0467_5,A0467_6,6649,2026-02-27 06:15:00,Transfer
T0467_06,C0467,A0467_6,A0467_7,3829,2026-02-27 06:18:00,Transfer
T0468_01,C0468,A0468_1,A0468_2,104494,2026-03-04 23:36:00,Transfer
T0468_02,C0468,A0468_2,A0468_3,57759,2026-03-04 23:40:00,Transfer
T0468_03,C0468,A0468_3,A0468_4,47524,2026-03-05 00:08:00,Transfer
T0468_04,C0468,A0468_4,A0468_5,42620,2026-03-05 00:40:00,Transfer
T0469_01,C0469,A0469_1,A0469_2,31870,2026-03-08 18:46:00,Transfer
T0469_02,C0469,A0469_2,A0469_3,18849,2026-03-08 19:04:00,Transfer
T0469_03,C0469,A0469_3,A0469_4,16081,2026-03-08 19:13:00,Transfer
T0469_04,C0469,A0469_4,A0469_5,13488,2026-03-08 19:38:00,Transfer
T0469_05,C0469,A0469_5,A0469_6,9646,2026-03-08 20:01:00,Transfer
T0469_06,C0469,A0469_6,A0469_7,5853,2026-03-08 20:18:00,Transfer
T0470_01,C0470,A0470_1,A0470_2,74040,2026-03-26 22:21:00,Transfer
T0470_02,C0470,A0470_2,A0470_3,41490,2026-03-26 22:46:00,Transfer
T0470_03,C0470,A0470_3,A0470_4,32172,2026-03-26 23:06:00,Transfer
T0470_04,C0470,A0470_4,A0470_5,21640,2026-03-26 23:18:00,Transfer
T0470_05,C0470,A0470_5,A0470_6,16815,2026-03-26 23:39:00,Transfer
T0470_06,C0470,A0470_6,A0470_7,12445,2026-03-27 00:09:00,Transfer
T0471_01,C0471,A0471_1,A0471_2,30105,2026-07-27 00:32:00,Transfer
T0471_02,C0471,A0471_2,A0471_3,21444,2026-07-27 00:44:00,Transfer
T0471_03,C0471,A0471_3,A0471_4,20135,2026-07-27 00:55:00,Transfer
T0471_04,C0471,A0471_4,A0471_5,15803,2026-07-27 01:29:00,Transfer
T0471_05,C0471,A0471_5,A0471_6,10678,2026-07-27 01:54:00,Transfer
T0472_01,C0472,A0472_1,A0472_2,136265,2026-06-15 06:16:00,Transfer
T0472_02,C0472,A0472_2,A0472_3,102132,2026-06-15 06:18:00,Transfer
T0472_03,C0472,A0472_3,A0472_4,90488,2026-06-15 06:53:00,Transfer
T0472_04,C0472,A0472_4,A0472_5,82276,2026-06-15 07:07:00,Transfer
T0473_01,C0473,A0473_1,A0473_2,361829,2026-06-10 03:47:00,Transfer
T0473_02,C0473,A0473_2,A0473_3,232053,2026-06-10 04:18:00,Transfer
T0473_03,C0473,A0473_3,A0473_4,144098,2026-06-10 04:37:00,Transfer
T0473_04,C0473,A0473_4,A0473_5,111069,2026-06-10 04:44:00,Transfer
T0473_05,C0473,A0473_5,A0473_6,94102,2026-06-10 04:50:00,Transfer
T0474_01,C0474,A0474_1,A0474_2,23292,2026-01-16 07:35:00,Transfer
T0474_02,C0474,A0474_2,A0474_3,18114,2026-01-16 08:04:00,Transfer
T0474_03,C0474,A0474_3,A0474_4,16202,2026-01-16 08:13:00,Transfer
T0474_04,C0474,A0474_4,A0474_5,13577,2026-01-16 08:43:00,Transfer
T0474_05,C0474,A0474_5,A0474_6,11689,2026-01-16 08:57:00,Transfer
T0474_06,C0474,A0474_6,A0474_7,9182,2026-01-16 09:28:00,Transfer
T0475_01,C0475,A0475_1,A0475_2,77169,2026-06-03 09:35:00,Transfer
T0475_02,C0475,A0475_2,A0475_3,72607,2026-06-03 09:48:00,Transfer
T0475_03,C0475,A0475_3,A0475_4,54094,2026-06-03 10:10:00,Transfer
T0475_04,C0475,A0475_4,A0475_5,49082,2026-06-03 10:44:00,Transfer
T0475_05,C0475,A0475_5,A0475_6,36232,2026-06-03 10:56:00,Transfer
T0476_01,C0476,A0476_1,A0476_2,48741,2026-06-22 11:02:00,Transfer
T0476_02,C0476,A0476_2,A0476_3,44891,2026-06-22 11:17:00,Transfer
T0476_03,C0476,A0476_3,A0476_4,34943,2026-06-22 11:28:00,Transfer
T0476_04,C0476,A0476_4,A0476_5,23743,2026-06-22 11:42:00,Transfer
T0476_05,C0476,A0476_5,A0476_6,20337,2026-06-22 11:54:00,Transfer
T0477_01,C0477,A0477_1,A0477_2,26458,2026-03-25 18:16:00,Transfer
T0477_02,C0477,A0477_2,A0477_3,22623,2026-03-25 18:18:00,Transfer
T0477_03,C0477,A0477_3,A0477_4,19340,2026-03-25 18:45:00,Transfer
T0477_04,C0477,A0477_4,A0477_5,11064,2026-03-25 19:13:00,Transfer
T0477_05,C0477,A0477_5,A0477_6,7650,2026-03-25 19:23:00,Transfer
T0478_01,C0478,A0478_1,A0478_2,83578,2026-06-30 07:19:00,Transfer
T0478_02,C0478,A0478_2,A0478_3,48456,2026-06-30 07:31:00,Transfer
T0478_03,C0478,A0478_3,A0478_4,32959,2026-06-30 08:03:00,Transfer
T0478_04,C0478,A0478_4,A0478_5,30539,2026-06-30 08:35:00,Transfer
T0478_05,C0478,A0478_5,A0478_6,28426,2026-06-30 08:39:00,Transfer
T0479_01,C0479,A0479_1,A0479_2,115723,2026-08-21 17:04:00,Transfer
T0479_02,C0479,A0479_2,A0479_3,90949,2026-08-21 17:18:00,Transfer
T0479_03,C0479,A0479_3,A0479_4,70461,2026-08-21 17:48:00,Transfer
T0479_04,C0479,A0479_4,A0479_5,45665,2026-08-21 18:06:00,Transfer
T0479_05,C0479,A0479_5,A0479_6,35283,2026-08-21 18:26:00,Transfer
T0479_06,C0479,A0479_6,A0479_7,29137,2026-08-21 18:36:00,Transfer
T0480_01,C0480,A0480_1,A0480_2,95610,2026-07-22 00:23:00,Transfer
T0480_02,C0480,A0480_2,A0480_3,68928,2026-07-22 00:56:00,Transfer
T0480_03,C0480,A0480_3,A0480_4,59914,2026-07-22 01:31:00,Transfer
T0480_04,C0480,A0480_4,A0480_5,34397,2026-07-22 02:05:00,Transfer
T0480_05,C0480,A0480_5,A0480_6,24056,2026-07-22 02:34:00,Transfer
T0480_06,C0480,A0480_6,A0480_7,22811,2026-07-22 03:08:00,Transfer
T0481_01,C0481,A0481_1,A0481_2,130364,2026-05-06 10:14:00,Transfer
T0481_02,C0481,A0481_2,A0481_3,103510,2026-05-06 10:28:00,Transfer
T0481_03,C0481,A0481_3,A0481_4,88062,2026-05-06 10:57:00,Transfer
T0482_01,C0482,A0482_1,A0482_2,93557,2026-08-14 05:40:00,Transfer
T0482_02,C0482,A0482_2,A0482_3,52162,2026-08-14 05:56:00,Transfer
T0482_03,C0482,A0482_3,A0482_4,35415,2026-08-14 06:07:00,Transfer
T0482_04,C0482,A0482_4,A0482_5,23145,2026-08-14 06:23:00,Transfer
T0483_01,C0483,A0483_1,A0483_2,64164,2026-05-17 16:03:00,Transfer
T0483_02,C0483,A0483_2,A0483_3,43694,2026-05-17 16:25:00,Transfer
T0483_03,C0483,A0483_3,A0483_4,40259,2026-05-17 16:40:00,Transfer
T0483_04,C0483,A0483_4,A0483_5,25390,2026-05-17 16:52:00,Transfer
T0484_01,C0484,A0484_1,A0484_2,41309,2026-08-28 07:56:00,Transfer
T0484_02,C0484,A0484_2,A0484_3,35459,2026-08-28 08:05:00,Transfer
T0484_03,C0484,A0484_3,A0484_4,20819,2026-08-28 08:18:00,Transfer
T0484_04,C0484,A0484_4,A0484_5,15670,2026-08-28 08:53:00,Transfer
T0485_01,C0485,A0485_1,A0485_2,84381,2026-01-31 17:23:00,Transfer
T0485_02,C0485,A0485_2,A0485_3,78864,2026-01-31 17:31:00,Transfer
T0485_03,C0485,A0485_3,A0485_4,54563,2026-01-31 17:52:00,Transfer
T0485_04,C0485,A0485_4,A0485_5,48267,2026-01-31 18:21:00,Transfer
T0485_05,C0485,A0485_5,A0485_6,44809,2026-01-31 18:42:00,Transfer
T0486_01,C0486,A0486_1,A0486_2,66605,2026-06-16 22:12:00,Transfer
T0486_02,C0486,A0486_2,A0486_3,40368,2026-06-16 22:44:00,Transfer
T0486_03,C0486,A0486_3,A0486_4,34511,2026-06-16 22:49:00,Transfer
T0487_01,C0487,A0487_1,A0487_2,131738,2026-07-09 23:07:00,Transfer
T0487_02,C0487,A0487_2,A0487_3,120354,2026-07-09 23:25:00,Transfer
T0487_03,C0487,A0487_3,A0487_4,96134,2026-07-09 23:28:00,Transfer
T0487_04,C0487,A0487_4,A0487_5,82993,2026-07-09 23:51:00,Transfer
T0487_05,C0487,A0487_5,A0487_6,46592,2026-07-10 00:23:00,Transfer
T0487_06,C0487,A0487_6,A0487_7,26263,2026-07-10 00:34:00,Transfer
T0488_01,C0488,A0488_1,A0488_2,42251,2026-07-15 20:44:00,Transfer
T0488_02,C0488,A0488_2,A0488_3,28501,2026-07-15 21:16:00,Transfer
T0488_03,C0488,A0488_3,A0488_4,25930,2026-07-15 21:34:00,Transfer
T0488_04,C0488,A0488_4,A0488_5,15591,2026-07-15 21:59:00,Transfer
T0489_01,C0489,A0489_1,A0489_2,45259,2026-05-03 17:13:00,Transfer
T0489_02,C0489,A0489_2,A0489_3,28234,2026-05-03 17:34:00,Transfer
T0489_03,C0489,A0489_3,A0489_4,19240,2026-05-03 18:05:00,Transfer
T0489_04,C0489,A0489_4,A0489_5,15725,2026-05-03 18:40:00,Transfer
T0490_01,C0490,A0490_1,A0490_2,22639,2026-03-10 04:53:00,Transfer
T0490_02,C0490,A0490_2,A0490_3,13917,2026-03-10 05:15:00,Transfer
T0490_03,C0490,A0490_3,A0490_4,7719,2026-03-10 05:47:00,Transfer
T0490_04,C0490,A0490_4,A0490_5,5739,2026-03-10 06:11:00,Transfer
T0490_05,C0490,A0490_5,A0490_6,3587,2026-03-10 06:38:00,Transfer
T0491_01,C0491,A0491_1,A0491_2,137352,2026-06-09 09:26:00,Transfer
T0491_02,C0491,A0491_2,A0491_3,112244,2026-06-09 09:49:00,Transfer
T0491_03,C0491,A0491_3,A0491_4,96003,2026-06-09 10:07:00,Transfer
T0492_01,C0492,A0492_1,A0492_2,33725,2026-06-14 01:11:00,Transfer
T0492_02,C0492,A0492_2,A0492_3,31584,2026-06-14 01:45:00,Transfer
T0492_03,C0492,A0492_3,A0492_4,19678,2026-06-14 02:19:00,Transfer
T0493_01,C0493,A0493_1,A0493_2,61173,2026-02-26 01:00:00,Transfer
T0493_02,C0493,A0493_2,A0493_3,49180,2026-02-26 01:16:00,Transfer
T0493_03,C0493,A0493_3,A0493_4,43637,2026-02-26 01:27:00,Transfer
T0493_04,C0493,A0493_4,A0493_5,33440,2026-02-26 01:56:00,Transfer
T0494_01,C0494,A0494_1,A0494_2,190989,2026-04-13 10:40:00,Transfer
T0494_02,C0494,A0494_2,A0494_3,115762,2026-04-13 11:12:00,Transfer
T0494_03,C0494,A0494_3,A0494_4,101752,2026-04-13 11:29:00,Transfer
T0494_04,C0494,A0494_4,A0494_5,71887,2026-04-13 11:41:00,Transfer
T0494_05,C0494,A0494_5,A0494_6,58115,2026-04-13 12:08:00,Transfer
T0494_06,C0494,A0494_6,A0494_7,45711,2026-04-13 12:25:00,Transfer
T0495_01,C0495,A0495_1,A0495_2,71953,2026-03-12 05:25:00,Transfer
T0495_02,C0495,A0495_2,A0495_3,46256,2026-03-12 05:55:00,Transfer
T0495_03,C0495,A0495_3,A0495_4,30969,2026-03-12 06:04:00,Transfer
T0495_04,C0495,A0495_4,A0495_5,23737,2026-03-12 06:35:00,Transfer
T0496_01,C0496,A0496_1,A0496_2,69162,2026-07-13 12:10:00,Transfer
T0496_02,C0496,A0496_2,A0496_3,44714,2026-07-13 12:43:00,Transfer
T0496_03,C0496,A0496_3,A0496_4,39557,2026-07-13 13:12:00,Transfer
T0496_04,C0496,A0496_4,A0496_5,28428,2026-07-13 13:20:00,Transfer
T0496_05,C0496,A0496_5,A0496_6,25473,2026-07-13 13:39:00,Transfer
T0496_06,C0496,A0496_6,A0496_7,22592,2026-07-13 13:58:00,Transfer
T0497_01,C0497,A0497_1,A0497_2,48544,2026-04-18 23:29:00,Transfer
T0497_02,C0497,A0497_2,A0497_3,37586,2026-04-18 23:55:00,Transfer
T0497_03,C0497,A0497_3,A0497_4,29792,2026-04-19 00:21:00,Transfer
T0498_01,C0498,A0498_1,A0498_2,30914,2026-08-03 22:30:00,Transfer
T0498_02,C0498,A0498_2,A0498_3,27541,2026-08-03 23:05:00,Transfer
T0498_03,C0498,A0498_3,A0498_4,15558,2026-08-03 23:32:00,Transfer
T0499_01,C0499,A0499_1,A0499_2,369616,2026-04-21 23:28:00,Transfer
T0499_02,C0499,A0499_2,A0499_3,255386,2026-04-21 23:45:00,Transfer
T0499_03,C0499,A0499_3,A0499_4,168721,2026-04-21 23:50:00,Transfer
T0499_04,C0499,A0499_4,A0499_5,114697,2026-04-22 00:08:00,Transfer
T0500_01,C0500,A0500_1,A0500_2,57981,2026-05-23 18:53:00,Transfer
T0500_02,C0500,A0500_2,A0500_3,46719,2026-05-23 19:15:00,Transfer
T0500_03,C0500,A0500_3,A0500_4,37315,2026-05-23 19:28:00,Transfer
T0500_04,C0500,A0500_4,A0500_5,31815,2026-05-23 19:42:00,Transfer
T0500_05,C0500,A0500_5,A0500_6,20866,2026-05-23 20:15:00,Transfer
T0501_01,C0501,A0501_1,A0501_2,244261,2026-08-18 12:41:00,Transfer
T0501_02,C0501,A0501_2,A0501_3,153749,2026-08-18 12:48:00,Transfer
T0501_03,C0501,A0501_3,A0501_4,128329,2026-08-18 13:15:00,Transfer
T0501_04,C0501,A0501_4,A0501_5,114326,2026-08-18 13:26:00,Transfer
T0501_05,C0501,A0501_5,A0501_6,95617,2026-08-18 13:50:00,Transfer
T0502_01,C0502,A0502_1,A0502_2,67980,2026-01-27 10:27:00,Transfer
T0502_02,C0502,A0502_2,A0502_3,49363,2026-01-27 10:42:00,Transfer
T0502_03,C0502,A0502_3,A0502_4,30020,2026-01-27 11:02:00,Transfer
T0502_04,C0502,A0502_4,A0502_5,19437,2026-01-27 11:05:00,Transfer
T0502_05,C0502,A0502_5,A0502_6,17357,2026-01-27 11:37:00,Transfer
T0503_01,C0503,A0503_1,A0503_2,101537,2026-05-26 06:57:00,Transfer
T0503_02,C0503,A0503_2,A0503_3,68909,2026-05-26 07:14:00,Transfer
T0503_03,C0503,A0503_3,A0503_4,59828,2026-05-26 07:24:00,Transfer
T0503_04,C0503,A0503_4,A0503_5,35217,2026-05-26 07:58:00,Transfer
T0503_05,C0503,A0503_5,A0503_6,29347,2026-05-26 08:20:00,Transfer
T0503_06,C0503,A0503_6,A0503_7,17371,2026-05-26 08:36:00,Transfer
T0504_01,C0504,A0504_1,A0504_2,185894,2026-06-15 19:30:00,Transfer
T0504_02,C0504,A0504_2,A0504_3,166752,2026-06-15 19:41:00,Transfer
T0504_03,C0504,A0504_3,A0504_4,95967,2026-06-15 20:05:00,Transfer
T0504_04,C0504,A0504_4,A0504_5,55292,2026-06-15 20:24:00,Transfer
T0504_05,C0504,A0504_5,A0504_6,43011,2026-06-15 20:27:00,Transfer
T0505_01,C0505,A0505_1,A0505_2,207261,2026-06-30 04:51:00,Transfer
T0505_02,C0505,A0505_2,A0505_3,173030,2026-06-30 05:15:00,Transfer
T0505_03,C0505,A0505_3,A0505_4,135824,2026-06-30 05:21:00,Transfer
T0505_04,C0505,A0505_4,A0505_5,108053,2026-06-30 05:56:00,Transfer
T0505_05,C0505,A0505_5,A0505_6,77310,2026-06-30 06:08:00,Transfer
T0505_06,C0505,A0505_6,A0505_7,65174,2026-06-30 06:25:00,Transfer
T0506_01,C0506,A0506_1,A0506_2,168788,2026-01-08 22:41:00,Transfer
T0506_02,C0506,A0506_2,A0506_3,104811,2026-01-08 23:10:00,Transfer
T0506_03,C0506,A0506_3,A0506_4,94500,2026-01-08 23:43:00,Transfer
T0506_04,C0506,A0506_4,A0506_5,55404,2026-01-09 00:01:00,Transfer
T0506_05,C0506,A0506_5,A0506_6,39368,2026-01-09 00:17:00,Transfer
T0507_01,C0507,A0507_1,A0507_2,353764,2026-01-21 12:15:00,Transfer
T0507_02,C0507,A0507_2,A0507_3,316174,2026-01-21 12:28:00,Transfer
T0507_03,C0507,A0507_3,A0507_4,197732,2026-01-21 13:01:00,Transfer
T0507_04,C0507,A0507_4,A0507_5,123130,2026-01-21 13:16:00,Transfer
T0507_05,C0507,A0507_5,A0507_6,115780,2026-01-21 13:24:00,Transfer
T0508_01,C0508,A0508_1,A0508_2,330100,2026-05-27 06:51:00,Transfer
T0508_02,C0508,A0508_2,A0508_3,203656,2026-05-27 06:59:00,Transfer
T0508_03,C0508,A0508_3,A0508_4,152550,2026-05-27 07:10:00,Transfer
T0508_04,C0508,A0508_4,A0508_5,144760,2026-05-27 07:33:00,Transfer
T0509_01,C0509,A0509_1,A0509_2,52798,2026-04-10 15:30:00,Transfer
T0509_02,C0509,A0509_2,A0509_3,43051,2026-04-10 15:52:00,Transfer
T0509_03,C0509,A0509_3,A0509_4,39380,2026-04-10 16:27:00,Transfer
T0509_04,C0509,A0509_4,A0509_5,27868,2026-04-10 16:41:00,Transfer
T0509_05,C0509,A0509_5,A0509_6,18477,2026-04-10 16:51:00,Transfer
T0510_01,C0510,A0510_1,A0510_2,58896,2026-06-10 14:41:00,Transfer
T0510_02,C0510,A0510_2,A0510_3,36823,2026-06-10 14:48:00,Transfer
T0510_03,C0510,A0510_3,A0510_4,24776,2026-06-10 15:01:00,Transfer
T0510_04,C0510,A0510_4,A0510_5,19978,2026-06-10 15:06:00,Transfer
T0510_05,C0510,A0510_5,A0510_6,15257,2026-06-10 15:11:00,Transfer
T0510_06,C0510,A0510_6,A0510_7,14291,2026-06-10 15:37:00,Transfer
T0511_01,C0511,A0511_1,A0511_2,118272,2026-01-14 23:32:00,Transfer
T0511_02,C0511,A0511_2,A0511_3,67189,2026-01-14 23:58:00,Transfer
T0511_03,C0511,A0511_3,A0511_4,42491,2026-01-15 00:07:00,Transfer
T0511_04,C0511,A0511_4,A0511_5,39080,2026-01-15 00:09:00,Transfer
T0511_05,C0511,A0511_5,A0511_6,35631,2026-01-15 00:32:00,Transfer
T0512_01,C0512,A0512_1,A0512_2,69990,2026-04-06 13:56:00,Transfer
T0512_02,C0512,A0512_2,A0512_3,50137,2026-04-06 14:24:00,Transfer
T0512_03,C0512,A0512_3,A0512_4,35138,2026-04-06 14:38:00,Transfer
T0512_04,C0512,A0512_4,A0512_5,30805,2026-04-06 15:11:00,Transfer
T0513_01,C0513,A0513_1,A0513_2,271222,2026-06-27 14:07:00,Transfer
T0513_02,C0513,A0513_2,A0513_3,252813,2026-06-27 14:34:00,Transfer
T0513_03,C0513,A0513_3,A0513_4,167848,2026-06-27 14:54:00,Transfer
T0513_04,C0513,A0513_4,A0513_5,111431,2026-06-27 15:12:00,Transfer
T0514_01,C0514,A0514_1,A0514_2,66665,2026-07-30 07:23:00,Transfer
T0514_02,C0514,A0514_2,A0514_3,48348,2026-07-30 07:34:00,Transfer
T0514_03,C0514,A0514_3,A0514_4,35139,2026-07-30 07:38:00,Transfer
T0514_04,C0514,A0514_4,A0514_5,28643,2026-07-30 08:12:00,Transfer
T0515_01,C0515,A0515_1,A0515_2,94009,2026-02-23 11:23:00,Transfer
T0515_02,C0515,A0515_2,A0515_3,75290,2026-02-23 11:46:00,Transfer
T0515_03,C0515,A0515_3,A0515_4,61226,2026-02-23 12:16:00,Transfer
T0515_04,C0515,A0515_4,A0515_5,34294,2026-02-23 12:46:00,Transfer
T0516_01,C0516,A0516_1,A0516_2,68338,2026-05-16 10:19:00,Transfer
T0516_02,C0516,A0516_2,A0516_3,47710,2026-05-16 10:30:00,Transfer
T0516_03,C0516,A0516_3,A0516_4,43445,2026-05-16 10:46:00,Transfer
T0516_04,C0516,A0516_4,A0516_5,23997,2026-05-16 10:48:00,Transfer
T0517_01,C0517,A0517_1,A0517_2,100449,2026-07-16 19:53:00,Transfer
T0517_02,C0517,A0517_2,A0517_3,82684,2026-07-16 20:11:00,Transfer
T0517_03,C0517,A0517_3,A0517_4,56891,2026-07-16 20:42:00,Transfer
T0518_01,C0518,A0518_1,A0518_2,38522,2026-04-27 18:53:00,Transfer
T0518_02,C0518,A0518_2,A0518_3,32137,2026-04-27 19:09:00,Transfer
T0518_03,C0518,A0518_3,A0518_4,30369,2026-04-27 19:19:00,Transfer
T0518_04,C0518,A0518_4,A0518_5,26908,2026-04-27 19:43:00,Transfer
T0519_01,C0519,A0519_1,A0519_2,34852,2026-08-15 14:49:00,Transfer
T0519_02,C0519,A0519_2,A0519_3,31720,2026-08-15 15:17:00,Transfer
T0519_03,C0519,A0519_3,A0519_4,22201,2026-08-15 15:38:00,Transfer
T0519_04,C0519,A0519_4,A0519_5,14106,2026-08-15 15:49:00,Transfer
T0519_05,C0519,A0519_5,A0519_6,10411,2026-08-15 16:19:00,Transfer
T0519_06,C0519,A0519_6,A0519_7,6976,2026-08-15 16:47:00,Transfer
T0520_01,C0520,A0520_1,A0520_2,96512,2026-05-22 05:41:00,Transfer
T0520_02,C0520,A0520_2,A0520_3,58898,2026-05-22 06:03:00,Transfer
T0520_03,C0520,A0520_3,A0520_4,43433,2026-05-22 06:13:00,Transfer
T0520_04,C0520,A0520_4,A0520_5,37137,2026-05-22 06:46:00,Transfer
T0521_01,C0521,A0521_1,A0521_2,358940,2026-06-06 18:34:00,Transfer
T0521_02,C0521,A0521_2,A0521_3,318118,2026-06-06 18:59:00,Transfer
T0521_03,C0521,A0521_3,A0521_4,254269,2026-06-06 19:21:00,Transfer
T0522_01,C0522,A0522_1,A0522_2,196706,2026-05-02 12:10:00,Transfer
T0522_02,C0522,A0522_2,A0522_3,162476,2026-05-02 12:27:00,Transfer
T0522_03,C0522,A0522_3,A0522_4,152800,2026-05-02 12:38:00,Transfer
T0522_04,C0522,A0522_4,A0522_5,139609,2026-05-02 12:46:00,Transfer
T0522_05,C0522,A0522_5,A0522_6,118984,2026-05-02 12:56:00,Transfer
T0523_01,C0523,A0523_1,A0523_2,71504,2026-02-13 01:03:00,Transfer
T0523_02,C0523,A0523_2,A0523_3,42501,2026-02-13 01:17:00,Transfer
T0523_03,C0523,A0523_3,A0523_4,39722,2026-02-13 01:39:00,Transfer
T0523_04,C0523,A0523_4,A0523_5,26492,2026-02-13 01:46:00,Transfer
T0523_05,C0523,A0523_5,A0523_6,18329,2026-02-13 02:19:00,Transfer
T0523_06,C0523,A0523_6,A0523_7,10197,2026-02-13 02:47:00,Transfer
T0524_01,C0524,A0524_1,A0524_2,137131,2026-02-19 18:11:00,Transfer
T0524_02,C0524,A0524_2,A0524_3,105660,2026-02-19 18:21:00,Transfer
T0524_03,C0524,A0524_3,A0524_4,94968,2026-02-19 18:23:00,Transfer
T0524_04,C0524,A0524_4,A0524_5,80139,2026-02-19 18:26:00,Transfer
