account_id,case_id,account_type,region,account_age_days
A0334_1,C0334,Victim,Pune,1683
A0334_2,C0334,Mule,Bhubaneswar,696
A0334_3,C0334,Mule,Lucknow,939
A0334_4,C0334,Mule,Coimbatore,1272
A0335_1,C0335,Victim,Chennai,1049
A0335_2,C0335,Mule,Chennai,647
A0335_3,C0335,Mule,Lucknow,1153
A0335_4,C0335,Mule,Delhi,374
A0335_5,C0335,Mule,Delhi,266
A0336_1,C0336,Victim,Coimbatore,1124
A0336_2,C0336,Mule,Lucknow,1515
A0336_3,C0336,Mule,Delhi,215
A0336_4,C0336,Mule,Bhubaneswar,711
A0336_5,C0336,Mule,Coimbatore,1209
A0337_1,C0337,Victim,Coimbatore,290
A0337_2,C0337,Mule,Pune,808
A0337_3,C0337,Mule,Jaipur,1539
A0337_4,C0337,Mule,Bengaluru,666
A0337_5,C0337,Mule,Bengaluru,1238
A0337_6,C0337,Mule,Ahmedabad,418
A0338_1,C0338,Victim,Bengaluru,1256
A0338_2,C0338,Mule,Pune,662
A0338_3,C0338,Mule,Ahmedabad,1440
A0338_4,C0338,Mule,Chennai,590
A0339_1,C0339,Victim,Mumbai,1699
A0339_2,C0339,Mule,Lucknow,1767
A0339_3,C0339,Mule,Hyderabad,74
A0339_4,C0339,Mule,Ahmedabad,833
A0339_5,C0339,Mule,Pune,895
A0339_6,C0339,Mule,Lucknow,999
A0340_1,C0340,Victim,Delhi,626
A0340_2,C0340,Mule,Hyderabad,459
A0340_3,C0340,Mule,Coimbatore,1677
A0340_4,C0340,Mule,Bhubaneswar,430
A0340_5,C0340,Mule,Bhubaneswar,1363
A0340_6,C0340,Mule,Bengaluru,771
A0340_7,C0340,Mule,Bhubaneswar,1783
A0341_1,C0341,Victim,Hyderabad,273
A0341_2,C0341,Mule,Coimbatore,842
A0341_3,C0341,Mule,Delhi,649
A0341_4,C0341,Mule,Bhubaneswar,1250
A0342_1,C0342,Victim,Hyderabad,1231
A0342_2,C0342,Mule,Jaipur,1202
A0342_3,C0342,Mule,Delhi,590
A0342_4,C0342,Mule,Bhubaneswar,1556
A0343_1,C0343,Victim,Chennai,1168
A0343_2,C0343,Mule,Ahmedabad,1634
A0343_3,C0343,Mule,Ahmedabad,1030
A0343_4,C0343,Mule,Chennai,1092
A0343_5,C0343,Mule,Jaipur,1133
A0343_6,C0343,Mule,Bhubaneswar,1706
A0343_7,C0343,Mule,Lucknow,284
A0344_1,C0344,Victim,Bengaluru,1377
A0344_2,C0344,Mule,Bengaluru,538
A0344_3,C0344,Mule,Kochi,124
A0344_4,C0344,Mule,Ahmedabad,1633
A0344_5,C0344,Mule,Kochi,1379
A0344_6,C0344,Mule,Ahmedabad,941
A0344_7,C0344,Mule,Hyderabad,1211
A0345_1,C0345,Victim,Bengaluru,182
A0345_2,C0345,Mule,Ahmedabad,552
A0345_3,C0345,Mule,Kochi,811
A0345_4,C0345,Mule,Lucknow,364
A0345_5,C0345,Mule,Mumbai,964
A0345_6,C0345,Mule,Chennai,550
A0345_7,C0345,Mule,Lucknow,901
A0346_1,C0346,Victim,Coimbatore,1430
A0346_2,C0346,Mule,Ahmedabad,863
A0346_3,C0346,Mule,Chennai,704
A0346_4,C0346,Mule,Lucknow,212
A0347_1,C0347,Victim,Kochi,225
A0347_2,C0347,Mule,Ahmedabad,744
A0347_3,C0347,Mule,Bhubaneswar,1201
A0347_4,C0347,Mule,Kochi,1159
A0347_5,C0347,Mule,Kochi,1274
A0347_6,C0347,Mule,Chennai,128
A0347_7,C0347,Mule,Hyderabad,681
A0348_1,C0348,Victim,Bengaluru,754
A0348_2,C0348,Mule,Delhi,1058
A0348_3,C0348,Mule,Kochi,594
A0348_4,C0348,Mule,Mumbai,1096
A0348_5,C0348,Mule,Bhubaneswar,1697
A0348_6,C0348,Mule,Coimbatore,655
A0348_7,C0348,Mule,Lucknow,1787
A0349_1,C0349,Victim,Delhi,860
A0349_2,C0349,Mule,Bengaluru,1292
A0349_3,C0349,Mule,Coimbatore,1732
A0349_4,C0349,Mule,Bhubaneswar,44
A0350_1,C0350,Victim,Bengaluru,781
A0350_2,C0350,Mule,Hyderabad,1082
A0350_3,C0350,Mule,Pune,134
A0350_4,C0350,Mule,Mumbai,1044
A0351_1,C0351,Victim,Mumbai,654
A0351_2,C0351,Mule,Lucknow,1085
A0351_3,C0351,Mule,Bengaluru,978
A0351_4,C0351,Mule,Jaipur,1767
A0351_5,C0351,Mule,Delhi,147
A0352_1,C0352,Victim,Bengaluru,283
A0352_2,C0352,Mule,Delhi,44
A0352_3,C0352,Mule,Hyderabad,1605
A0352_4,C0352,Mule,Lucknow,542
A0352_5,C0352,Mule,Coimbatore,993
A0352_6,C0352,Mule,Mumbai,796
A0352_7,C0352,Mule,Kochi,776
A0353_1,C0353,Victim,Bengaluru,1011
A0353_2,C0353,Mule,Lucknow,574
A0353_3,C0353,Mule,Chennai,892
A0353_4,C0353,Mule,Delhi,1156
A0353_5,C0353,Mule,Delhi,1668
A0354_1,C0354,Victim,Chennai,909
A0354_2,C0354,Mule,Jaipur,1540
A0354_3,C0354,Mule,Bengaluru,919
A0354_4,C0354,Mule,Delhi,622
A0354_5,C0354,Mule,Kochi,1025
A0354_6,C0354,Mule,Chennai,1588
A0355_1,C0355,Victim,Bengaluru,276
A0355_2,C0355,Mule,Hyderabad,851
A0355_3,C0355,Mule,Bengaluru,590
A0355_4,C0355,Mule,Coimbatore,329
A0355_5,C0355,Mule,Mumbai,66
A0356_1,C0356,Victim,Kochi,1487
A0356_2,C0356,Mule,Mumbai,535
A0356_3,C0356,Mule,Pune,127
A0356_4,C0356,Mule,Hyderabad,113
A0356_5,C0356,Mule,Bengaluru,136
A0356_6,C0356,Mule,Lucknow,1555
A0357_1,C0357,Victim,Pune,517
A0357_2,C0357,Mule,Lucknow,595
A0357_3,C0357,Mule,Coimbatore,1226
A0357_4,C0357,Mule,Mumbai,208
A0357_5,C0357,Mule,Chennai,297
A0357_6,C0357,Mule,Lucknow,1550
A0358_1,C0358,Victim,Kochi,779
A0358_2,C0358,Mule,Delhi,1319
A0358_3,C0358,Mule,Bhubaneswar,270
A0358_4,C0358,Mule,Mumbai,168
A0358_5,C0358,Mule,Delhi,888
A0358_6,C0358,Mule,Ahmedabad,1061
A0359_1,C0359,Victim,Mumbai,1273
A0359_2,C0359,Mule,Kochi,453
A0359_3,C0359,Mule,Hyderabad,37
A0359_4,C0359,Mule,Hyderabad,1201
A0359_5,C0359,Mule,Coimbatore,1242
A0359_6,C0359,Mule,Bhubaneswar,48
A0359_7,C0359,Mule,Ahmedabad,962
A0360_1,C0360,Victim,Hyderabad,32
A0360_2,C0360,Mule,Lucknow,741
A0360_3,C0360,Mule,Lucknow,1269
A0360_4,C0360,Mule,Pune,694
A0361_1,C0361,Victim,Bengaluru,62
A0361_2,C0361,Mule,Ahmedabad,1376
A0361_3,C0361,Mule,Jaipur,247
A0361_4,C0361,Mule,Bhubaneswar,1557
A0361_5,C0361,Mule,Bhubaneswar,812
A0361_6,C0361,Mule,Lucknow,557
A0362_1,C0362,Victim,Delhi,1700
A0362_2,C0362,Mule,Hyderabad,416
A0362_3,C0362,Mule,Jaipur,1034
A0362_4,C0362,Mule,Bhubaneswar,399
A0362_5,C0362,Mule,Lucknow,607
A0363_1,C0363,Victim,Coimbatore,816
A0363_2,C0363,Mule,Bengaluru,255
A0363_3,C0363,Mule,Bengaluru,1593
A0363_4,C0363,Mule,Lucknow,119
A0363_5,C0363,Mule,Hyderabad,538
A0363_6,C0363,Mule,Chennai,578
A0363_7,C0363,Mule,Hyderabad,1314
A0364_1,C0364,Victim,Coimbatore,1719
A0364_2,C0364,Mule,Bengaluru,240
A0364_3,C0364,Mule,Ahmedabad,637
A0364_4,C0364,Mule,Chennai,1077
A0365_1,C0365,Victim,Bengaluru,489
A0365_2,C0365,Mule,Chennai,607
A0365_3,C0365,Mule,Pune,186
A0365_4,C0365,Mule,Jaipur,713
A0366_1,C0366,Victim,Pune,585
A0366_2,C0366,Mule,Delhi,1385
A0366_3,C0366,Mule,Pune,573
A0366_4,C0366,Mule,Bhubaneswar,1665
A0367_1,C0367,Victim,Coimbatore,291
A0367_2,C0367,Mule,Hyderabad,1601
A0367_3,C0367,Mule,Mumbai,752
A0367_4,C0367,Mule,Pune,1042
A0367_5,C0367,Mule,Mumbai,1015
A0367_6,C0367,Mule,Bhubaneswar,877
A0368_1,C0368,Victim,Hyderabad,35
A0368_2,C0368,Mule,Coimbatore,1772
A0368_3,C0368,Mule,Bengaluru,772
A0368_4,C0368,Mule,Ahmedabad,1000
A0368_5,C0368,Mule,Hyderabad,255
A0368_6,C0368,Mule,Bengaluru,745
A0369_1,C0369,Victim,Coimbatore,1745
A0369_2,C0369,Mule,Jaipur,353
A0369_3,C0369,Mule,Bengaluru,330
A0369_4,C0369,Mule,Pune,319
A0369_5,C0369,Mule,Chennai,531
A0369_6,C0369,Mule,Chennai,55
A0369_7,C0369,Mule,Jaipur,1732
A0370_1,C0370,Victim,Mumbai,1164
A0370_2,C0370,Mule,Bhubaneswar,1728
A0370_3,C0370,Mule,Kochi,1201
A0370_4,C0370,Mule,Ahmedabad,656
A0370_5,C0370,Mule,Bhubaneswar,495
A0370_6,C0370,Mule,Mumbai,351
A0370_7,C0370,Mule,Kochi,218
A0371_1,C0371,Victim,Coimbatore,189
A0371_2,C0371,Mule,Pune,1265
A0371_3,C0371,Mule,Pune,87
A0371_4,C0371,Mule,Coimbatore,607
A0372_1,C0372,Victim,Chennai,123
A0372_2,C0372,Mule,Bengaluru,674
A0372_3,C0372,Mule,Chennai,662
A0372_4,C0372,Mule,Bengaluru,760
A0372_5,C0372,Mule,Kochi,845
A0372_6,C0372,Mule,Ahmedabad,429
A0372_7,C0372,Mule,Pune,1569
A0373_1,C0373,Victim,Hyderabad,1604
A0373_2,C0373,Mule,Bhubaneswar,359
A0373_3,C0373,Mule,Ahmedabad,1087
A0373_4,C0373,Mule,Bhubaneswar,1276
A0373_5,C0373,Mule,Lucknow,1101
A0374_1,C0374,Victim,Coimbatore,222
A0374_2,C0374,Mule,Delhi,672
A0374_3,C0374,Mule,Hyderabad,635
A0374_4,C0374,Mule,Hyderabad,169
A0374_5,C0374,Mule,Kochi,1210
A0374_6,C0374,Mule,Pune,753
A0374_7,C0374,Mule,Chennai,175
A0375_1,C0375,Victim,Coimbatore,1066
A0375_2,C0375,Mule,Delhi,568
A0375_3,C0375,Mule,Lucknow,117
A0375_4,C0375,Mule,Jaipur,1348
A0375_5,C0375,Mule,Bengaluru,1547
A0375_6,C0375,Mule,Coimbatore,1463
A0375_7,C0375,Mule,Ahmedabad,46
A0376_1,C0376,Victim,Hyderabad,703
A0376_2,C0376,Mule,Chennai,679
A0376_3,C0376,Mule,Pune,1267
A0376_4,C0376,Mule,Delhi,465
A0376_5,C0376,Mule,Bhubaneswar,1548
A0376_6,C0376,Mule,Delhi,264
A0376_7,C0376,Mule,Kochi,960
A0377_1,C0377,Victim,Coimbatore,171
A0377_2,C0377,Mule,Kochi,859
A0377_3,C0377,Mule,Chennai,640
A0377_4,C0377,Mule,Bhubaneswar,954
A0377_5,C0377,Mule,Mumbai,1104
A0378_1,C0378,Victim,Pune,1715
A0378_2,C0378,Mule,Bengaluru,1178
A0378_3,C0378,Mule,Jaipur,436
A0378_4,C0378,Mule,Chennai,1510
A0378_5,C0378,Mule,Lucknow,1214
A0378_6,C0378,Mule,Jaipur,326
A0378_7,C0378,Mule,Pune,1390
A0379_1,C0379,Victim,Hyderabad,890
A0379_2,C0379,Mule,Bhubaneswar,1148
A0379_3,C0379,Mule,Hyderabad,1260
A0379_4,C0379,Mule,Mumbai,472
A0379_5,C0379,Mule,Pune,459
A0380_1,C0380,Victim,Pune,390
A0380_2,C0380,Mule,Delhi,907
A0380_3,C0380,Mule,Pune,392
A0380_4,C0380,Mule,Ahmedabad,1248
A0381_1,C0381,Victim,Delhi,1327
A0381_2,C0381,Mule,Delhi,1060
A0381_3,C0381,Mule,Jaipur,1680
A0381_4,C0381,Mule,Bengaluru,1397
A0382_1,C0382,Victim,Mumbai,797
A0382_2,C0382,Mule,Coimbatore,1069
A0382_3,C0382,Mule,Kochi,578
A0382_4,C0382,Mule,Lucknow,571
A0383_1,C0383,Victim,Bengaluru,525
A0383_2,C0383,Mule,Ahmedabad,831
A0383_3,C0383,Mule,Coimbatore,1292
A0383_4,C0383,Mule,Lucknow,835
A0383_5,C0383,Mule,Bengaluru,1671
A0383_6,C0383,Mule,Jaipur,908
A0383_7,C0383,Mule,Hyderabad,1333
A0384_1,C0384,Victim,Bengaluru,1295
A0384_2,C0384,Mule,Bhubaneswar,1143
A0384_3,C0384,Mule,Chennai,1201
A0384_4,C0384,Mule,Mumbai,81
A0385_1,C0385,Victim,Kochi,324
A0385_2,C0385,Mule,Lucknow,77
A0385_3,C0385,Mule,Lucknow,1216
A0385_4,C0385,Mule,Chennai,257
A0386_1,C0386,Victim,Coimbatore,1311
A0386_2,C0386,Mule,Chennai,460
A0386_3,C0386,Mule,Lucknow,889
A0386_4,C0386,Mule,Mumbai,672
A0386_5,C0386,Mule,Lucknow,953
A0386_6,C0386,Mule,Hyderabad,398
A0386_7,C0386,Mule,Kochi,50
A0387_1,C0387,Victim,Hyderabad,700
A0387_2,C0387,Mule,Hyderabad,480
A0387_3,C0387,Mule,Chennai,1520
A0387_4,C0387,Mule,Bhubaneswar,289
A0388_1,C0388,Victim,Bengaluru,1437
A0388_2,C0388,Mule,Bhubaneswar,605
A0388_3,C0388,Mule,Mumbai,240
A0388_4,C0388,Mule,Jaipur,1654
A0388_5,C0388,Mule,Jaipur,668
A0389_1,C0389,Victim,Delhi,99
A0389_2,C0389,Mule,Ahmedabad,548
A0389_3,C0389,Mule,Jaipur,869
A0389_4,C0389,Mule,Kochi,1266
A0389_5,C0389,Mule,Lucknow,1116
A0390_1,C0390,Victim,Chennai,467
A0390_2,C0390,Mule,Delhi,1192
A0390_3,C0390,Mule,Pune,506
A0390_4,C0390,Mule,Ahmedabad,165
A0390_5,C0390,Mule,Mumbai,610
A0390_6,C0390,Mule,Jaipur,464
A0391_1,C0391,Victim,Coimbatore,380
A0391_2,C0391,Mule,Jaipur,699
A0391_3,C0391,Mule,Jaipur,814
A0391_4,C0391,Mule,Coimbatore,1210
A0391_5,C0391,Mule,Bengaluru,613
A0391_6,C0391,Mule,Bengaluru,1348
A0391_7,C0391,Mule,Jaipur,39
A0392_1,C0392,Victim,Chennai,641
A0392_2,C0392,Mule,Bhubaneswar,960
A0392_3,C0392,Mule,Delhi,1768
A0392_4,C0392,Mule,Lucknow,278
A0392_5,C0392,Mule,Pune,1295
A0392_6,C0392,Mule,Chennai,89
A0392_7,C0392,Mule,Coimbatore,127
A0393_1,C0393,Victim,Mumbai,1460
A0393_2,C0393,Mule,Hyderabad,312
A0393_3,C0393,Mule,Jaipur,973
A0393_4,C0393,Mule,Chennai,288
A0393_5,C0393,Mule,Pune,1795
A0393_6,C0393,Mule,Hyderabad,1572
A0394_1,C0394,Victim,Hyderabad,183
A0394_2,C0394,Mule,Delhi,153
A0394_3,C0394,Mule,Coimbatore,56
A0394_4,C0394,Mule,Lucknow,472
A0395_1,C0395,Victim,Coimbatore,478
A0395_2,C0395,Mule,Pune,819
A0395_3,C0395,Mule,Delhi,1300
A0395_4,C0395,Mule,Ahmedabad,445
A0395_5,C0395,Mule,Mumbai,414
A0396_1,C0396,Victim,Pune,272
A0396_2,C0396,Mule,Ahmedabad,202
A0396_3,C0396,Mule,Pune,913
A0396_4,C0396,Mule,Coimbatore,338
A0396_5,C0396,Mule,Mumbai,1058
A0396_6,C0396,Mule,Mumbai,1070
A0397_1,C0397,Victim,Coimbatore,265
A0397_2,C0397,Mule,Bengaluru,103
A0397_3,C0397,Mule,Jaipur,575
A0397_4,C0397,Mule,Coimbatore,164
A0397_5,C0397,Mule,Ahmedabad,236
A0398_1,C0398,Victim,Bengaluru,1543
A0398_2,C0398,Mule,Kochi,1776
A0398_3,C0398,Mule,Bhubaneswar,518
A0398_4,C0398,Mule,Hyderabad,675
A0398_5,C0398,Mule,Lucknow,172
A0398_6,C0398,Mule,Hyderabad,413
A0398_7,C0398,Mule,Pune,962
A0399_1,C0399,Victim,Kochi,1105
A0399_2,C0399,Mule,Ahmedabad,372
A0399_3,C0399,Mule,Hyderabad,1617
A0399_4,C0399,Mule,Chennai,234
A0399_5,C0399,Mule,Kochi,1676
A0400_1,C0400,Victim,Delhi,582
A0400_2,C0400,Mule,Lucknow,1093
A0400_3,C0400,Mule,Bhubaneswar,1340
A0400_4,C0400,Mule,Bengaluru,332
A0401_1,C0401,Victim,Delhi,573
A0401_2,C0401,Mule,Lucknow,744
A0401_3,C0401,Mule,Pune,830
A0401_4,C0401,Mule,Jaipur,884
A0401_5,C0401,Mule,Kochi,663
A0402_1,C0402,Victim,Kochi,651
A0402_2,C0402,Mule,Delhi,620
A0402_3,C0402,Mule,Chennai,1667
A0402_4,C0402,Mule,Kochi,61
A0402_5,C0402,Mule,Delhi,113
A0403_1,C0403,Victim,Bengaluru,1490
A0403_2,C0403,Mule,Kochi,322
A0403_3,C0403,Mule,Bhubaneswar,432
A0403_4,C0403,Mule,Mumbai,1228
A0404_1,C0404,Victim,Pune,1429
A0404_2,C0404,Mule,Coimbatore,542
A0404_3,C0404,Mule,Hyderabad,882
A0404_4,C0404,Mule,Ahmedabad,438
A0404_5,C0404,Mule,Kochi,654
A0405_1,C0405,Victim,Mumbai,891
A0405_2,C0405,Mule,Mumbai,974
A0405_3,C0405,Mule,Bengaluru,1174
A0405_4,C0405,Mule,Bengaluru,1600
A0405_5,C0405,Mule,Mumbai,211
A0405_6,C0405,Mule,Hyderabad,1289
A0405_7,C0405,Mule,Kochi,1641
A0406_1,C0406,Victim,Delhi,1800
A0406_2,C0406,Mule,Bengaluru,278
A0406_3,C0406,Mule,Bhubaneswar,1227
A0406_4,C0406,Mule,Lucknow,1076
A0406_5,C0406,Mule,Bhubaneswar,1498
A0406_6,C0406,Mule,Bengaluru,1466
A0407_1,C0407,Victim,Coimbatore,448
A0407_2,C0407,Mule,Chennai,1000
A0407_3,C0407,Mule,Bengaluru,1735
A0407_4,C0407,Mule,Ahmedabad,938
A0407_5,C0407,Mule,Mumbai,143
A0408_1,C0408,Victim,Bengaluru,1005
A0408_2,C0408,Mule,Delhi,623
A0408_3,C0408,Mule,Kochi,1397
A0408_4,C0408,Mule,Chennai,1235
A0408_5,C0408,Mule,Delhi,782
A0409_1,C0409,Victim,Delhi,756
A0409_2,C0409,Mule,Hyderabad,988
A0409_3,C0409,Mule,Bhubaneswar,968
A0409_4,C0409,Mule,Kochi,48
A0410_1,C0410,Victim,Kochi,836
A0410_2,C0410,Mule,Chennai,1748
A0410_3,C0410,Mule,Lucknow,1020
A0410_4,C0410,Mule,Mumbai,996
A0410_5,C0410,Mule,Jaipur,1379
A0410_6,C0410,Mule,Hyderabad,1209
A0411_1,C0411,Victim,Pune,1610
A0411_2,C0411,Mule,Bhubaneswar,1659
A0411_3,C0411,Mule,Coimbatore,245
A0411_4,C0411,Mule,Hyderabad,1521
A0411_5,C0411,Mule,Mumbai,1577
A0412_1,C0412,Victim,Hyderabad,547
A0412_2,C0412,Mule,Delhi,926
A0412_3,C0412,Mule,Lucknow,615
A0412_4,C0412,Mule,Coimbatore,442
A0412_5,C0412,Mule,Bhubaneswar,361
A0413_1,C0413,Victim,Bengaluru,419
A0413_2,C0413,Mule,Coimbatore,1198
A0413_3,C0413,Mule,Delhi,1055
A0413_4,C0413,Mule,Pune,760
A0413_5,C0413,Mule,Jaipur,1174
A0413_6,C0413,Mule,Hyderabad,1671
A0413_7,C0413,Mule,Chennai,928
A0414_1,C0414,Victim,Coimbatore,1777
A0414_2,C0414,Mule,Ahmedabad,1281
A0414_3,C0414,Mule,Ahmedabad,669
A0414_4,C0414,Mule,Mumbai,1296
A0414_5,C0414,Mule,Bengaluru,1148
A0415_1,C0415,Victim,Hyderabad,179
A0415_2,C0415,Mule,Jaipur,1279
A0415_3,C0415,Mule,Bhubaneswar,1740
A0415_4,C0415,Mule,Bengaluru,738
A0415_5,C0415,Mule,Chennai,882
A0415_6,C0415,Mule,Jaipur,1544
A0415_7,C0415,Mule,Jaipur,195
A0416_1,C0416,Victim,Mumbai,1161
A0416_2,C0416,Mule,Delhi,136
A0416_3,C0416,Mule,Mumbai,1598
A0416_4,C0416,Mule,Mumbai,1454
A0417_1,C0417,Victim,Chennai,875
A0417_2,C0417,Mule,Bhubaneswar,1571
A0417_3,C0417,Mule,Ahmedabad,1193
A0417_4,C0417,Mule,Bengaluru,1672
A0417_5,C0417,Mule,Bengaluru,1504
A0418_1,C0418,Victim,Coimbatore,1143
A0418_2,C0418,Mule,Coimbatore,1043
A0418_3,C0418,Mule,Bhubaneswar,1535
A0418_4,C0418,Mule,Pune,1788
A0418_5,C0418,Mule,Coimbatore,938
A0418_6,C0418,Mule,Bhubaneswar,649
A0419_1,C0419,Victim,Kochi,281
A0419_2,C0419,Mule,Pune,1514
A0419_3,C0419,Mule,Hyderabad,103
A0419_4,C0419,Mule,Coimbatore,1460
A0419_5,C0419,Mule,Delhi,1361
A0420_1,C0420,Victim,Hyderabad,806
A0420_2,C0420,Mule,Hyderabad,1381
A0420_3,C0420,Mule,Mumbai,1120
A0420_4,C0420,Mule,Bengaluru,1382
A0420_5,C0420,Mule,Kochi,94
A0421_1,C0421,Victim,Coimbatore,1507
A0421_2,C0421,Mule,Lucknow,618
A0421_3,C0421,Mule,Ahmedabad,979
A0421_4,C0421,Mule,Mumbai,1202
A0421_5,C0421,Mule,Bhubaneswar,1193
A0421_6,C0421,Mule,Ahmedabad,562
A0421_7,C0421,Mule,Hyderabad,810
A0422_1,C0422,Victim,Chennai,658
A0422_2,C0422,Mule,Jaipur,1383
A0422_3,C0422,Mule,Pune,1742
A0422_4,C0422,Mule,Kochi,1765
A0423_1,C0423,Victim,Pune,932
A0423_2,C0423,Mule,Hyderabad,558
A0423_3,C0423,Mule,Kochi,561
A0423_4,C0423,Mule,Delhi,290
A0424_1,C0424,Victim,Kochi,63
A0424_2,C0424,Mule,Lucknow,1760
A0424_3,C0424,Mule,Pune,1136
A0424_4,C0424,Mule,Bhubaneswar,121
A0424_5,C0424,Mule,Jaipur,510
A0424_6,C0424,Mule,Pune,253
A0425_1,C0425,Victim,Pune,632
A0425_2,C0425,Mule,Jaipur,93
A0425_3,C0425,Mule,Hyderabad,784
A0425_4,C0425,Mule,Bengaluru,625
A0425_5,C0425,Mule,Hyderabad,1240
A0425_6,C0425,Mule,Bengaluru,247
A0425_7,C0425,Mule,Jaipur,463
A0426_1,C0426,Victim,Coimbatore,1273
A0426_2,C0426,Mule,Delhi,1380
A0426_3,C0426,Mule,Ahmedabad,1095
A0426_4,C0426,Mule,Delhi,679
A0427_1,C0427,Victim,Pune,750
A0427_2,C0427,Mule,Ahmedabad,1065
A0427_3,C0427,Mule,Chennai,771
A0427_4,C0427,Mule,Lucknow,1021
A0428_1,C0428,Victim,Pune,271
A0428_2,C0428,Mule,Chennai,866
A0428_3,C0428,Mule,Mumbai,1064
A0428_4,C0428,Mule,Hyderabad,1209
A0428_5,C0428,Mule,Delhi,1325
A0428_6,C0428,Mule,Coimbatore,398
A0429_1,C0429,Victim,Bengaluru,1457
A0429_2,C0429,Mule,Ahmedabad,524
A0429_3,C0429,Mule,Bhubaneswar,630
A0429_4,C0429,Mule,Chennai,719
A0429_5,C0429,Mule,Pune,1241
A0429_6,C0429,Mule,Jaipur,1292
A0429_7,C0429,Mule,Chennai,1509
A0430_1,C0430,Victim,Pune,391
A0430_2,C0430,Mule,Ahmedabad,1509
A0430_3,C0430,Mule,Jaipur,602
A0430_4,C0430,Mule,Chennai,505
A0430_5,C0430,Mule,Kochi,1040
A0430_6,C0430,Mule,Pune,128
A0430_7,C0430,Mule,Jaipur,1090
A0431_1,C0431,Victim,Delhi,488
A0431_2,C0431,Mule,Hyderabad,620
A0431_3,C0431,Mule,Kochi,1271
A0431_4,C0431,Mule,Chennai,504
A0431_5,C0431,Mule,Lucknow,600
A0431_6,C0431,Mule,Hyderabad,226
A0431_7,C0431,Mule,Coimbatore,1160
A0432_1,C0432,Victim,Delhi,1040
A0432_2,C0432,Mule,Kochi,207
A0432_3,C0432,Mule,Hyderabad,600
A0432_4,C0432,Mule,Bhubaneswar,1399
A0432_5,C0432,Mule,Chennai,754
A0432_6,C0432,Mule,Chennai,1554
A0432_7,C0432,Mule,Coimbatore,1519
A0433_1,C0433,Victim,Chennai,310
A0433_2,C0433,Mule,Jaipur,800
A0433_3,C0433,Mule,Coimbatore,1409
A0433_4,C0433,Mule,Coimbatore,573
A0433_5,C0433,Mule,Delhi,340
A0434_1,C0434,Victim,Mumbai,1286
A0434_2,C0434,Mule,Mumbai,1322
A0434_3,C0434,Mule,Jaipur,510
A0434_4,C0434,Mule,Lucknow,744
A0434_5,C0434,Mule,Delhi,1116
A0434_6,C0434,Mule,Lucknow,398
A0435_1,C0435,Victim,Coimbatore,981
A0435_2,C0435,Mule,Pune,1382
A0435_3,C0435,Mule,Chennai,741
A0435_4,C0435,Mule,Bhubaneswar,845
A0435_5,C0435,Mule,Bhubaneswar,292
A0436_1,C0436,Victim,Mumbai,141
A0436_2,C0436,Mule,Kochi,1024
A0436_3,C0436,Mule,Bhubaneswar,478
A0436_4,C0436,Mule,Pune,1333
A0436_5,C0436,Mule,Bengaluru,661
A0436_6,C0436,Mule,Delhi,869
A0437_1,C0437,Victim,Chennai,771
A0437_2,C0437,Mule,Ahmedabad,436
A0437_3,C0437,Mule,Hyderabad,1746
A0437_4,C0437,Mule,Ahmedabad,840
A0437_5,C0437,Mule,Bhubaneswar,499
A0438_1,C0438,Victim,Kochi,79
A0438_2,C0438,Mule,Coimbatore,1323
A0438_3,C0438,Mule,Bhubaneswar,536
A0438_4,C0438,Mule,Bengaluru,587
A0438_5,C0438,Mule,Bhubaneswar,283
A0438_6,C0438,Mule,Mumbai,1372
A0439_1,C0439,Victim,Delhi,234
A0439_2,C0439,Mule,Kochi,1373
A0439_3,C0439,Mule,Jaipur,995
A0439_4,C0439,Mule,Mumbai,626
A0439_5,C0439,Mule,Mumbai,220
A0440_1,C0440,Victim,Delhi,1006
A0440_2,C0440,Mule,Jaipur,253
A0440_3,C0440,Mule,Lucknow,666
A0440_4,C0440,Mule,Pune,324
A0440_5,C0440,Mule,Lucknow,201
A0440_6,C0440,Mule,Chennai,1178
A0441_1,C0441,Victim,Mumbai,579
A0441_2,C0441,Mule,Bhubaneswar,458
A0441_3,C0441,Mule,Ahmedabad,1657
A0441_4,C0441,Mule,Delhi,1147
A0442_1,C0442,Victim,Coimbatore,434
A0442_2,C0442,Mule,Delhi,262
A0442_3,C0442,Mule,Bengaluru,898
A0442_4,C0442,Mule,Delhi,379
A0442_5,C0442,Mule,Lucknow,1674
A0443_1,C0443,Victim,Pune,996
A0443_2,C0443,Mule,Delhi,461
A0443_3,C0443,Mule,Pune,1559
A0443_4,C0443,Mule,Bhubaneswar,1775
A0443_5,C0443,Mule,Hyderabad,366
A0443_6,C0443,Mule,Ahmedabad,1494
A0444_1,C0444,Victim,Pune,736
A0444_2,C0444,Mule,Lucknow,58
A0444_3,C0444,Mule,Coimbatore,592
A0444_4,C0444,Mule,Kochi,1710
A0444_5,C0444,Mule,Mumbai,1226
A0445_1,C0445,Victim,Pune,1683
A0445_2,C0445,Mule,Bhubaneswar,1291
A0445_3,C0445,Mule,Lucknow,999
A0445_4,C0445,Mule,Coimbatore,374
A0445_5,C0445,Mule,Bengaluru,1634
A0445_6,C0445,Mule,Coimbatore,473
A0446_1,C0446,Victim,Mumbai,1614
